,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
137,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,UO8XFGicGXM,2020-01-08T10:54:40Z,151817,5145,30,86
138,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Pv5ae5jNpxs,2020-01-07T15:02:31Z,82079,2803,47,77
139,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Up9XRo2f3ls,2020-01-07T10:41:08Z,54408,1670,22,21
140,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,AGr_cGQhDzA,2020-01-06T15:51:32Z,64633,2183,15,24
141,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,kyjbiZM82e4,2020-01-04T18:04:50Z,80403,2673,22,37
142,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,-iN6T2TYJwI,2020-01-04T14:50:11Z,162220,4193,34,56
143,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,J11Lcu6mxwI,2020-01-02T09:02:59Z,145348,7268,103,181
144,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,t8nyQIaJnGA,2020-01-01T17:39:50Z,73693,1843,18,38
145,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,L3dZGco7l3A,2019-12-30T11:40:36Z,58450,1699,20,25
146,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,SU8ragjKOt0,2019-12-29T16:35:58Z,73172,2567,27,20
147,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,vO7xmwexGw0,2019-12-29T10:44:47Z,91102,2634,21,76
148,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,KYs0wMq_Fsc,2019-12-27T23:38:31Z,79627,2519,13,28
149,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,KaGW9xzp6ro,2019-12-26T17:03:18Z,59607,1904,21,14
150,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Q-nTvLkvW5g,2019-12-25T10:42:57Z,57637,1482,23,28
151,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,nYSyYVOWs-o,2019-12-24T16:14:56Z,125139,4108,33,43
152,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,BMiHU--JKUk,2019-12-21T16:56:36Z,53820,1816,19,26
153,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,XKF6g8Af0LQ,2019-12-20T10:45:35Z,41372,1345,17,24
154,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Ja6emp5Y9NY,2019-12-19T15:02:57Z,56123,1642,30,17
155,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,rea2sD1L_qw,2019-12-17T15:58:32Z,65098,1832,19,42
156,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,r5UA-UiKmLE,2019-12-17T10:56:10Z,62707,2362,33,35
157,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,v7pvEcaTleA,2019-12-13T16:51:55Z,76712,2198,23,65
158,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,HHdWVCny-PY,2019-12-13T10:48:03Z,53694,1671,15,37
159,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,QKofjcRizi0,2019-12-12T14:33:12Z,166379,4377,48,71
160,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,zmweBEWqmp4,2019-12-11T12:41:48Z,35428,1129,18,32
161,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,jyX9ztFSd9w,2019-12-09T14:47:09Z,40930,1515,19,22
162,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,W3-CVxc08gU,2019-12-07T10:40:48Z,122160,4447,59,79
163,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,bJ_4ZLRXO1o,2019-12-06T16:01:52Z,60659,2223,22,28
164,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,4nBXTURXE_0,2019-12-05T14:54:43Z,48251,1953,14,23
165,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,GDgJJhhnJn0,2019-12-03T14:51:25Z,82464,3356,50,59
166,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,9mi8kFgiWiU,2019-12-01T14:11:52Z,338708,12563,102,210
167,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,8utdHWh2qsA,2019-11-29T15:57:01Z,56100,1959,20,44
168,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,BGvsvI7CP7E,2019-11-28T08:44:28Z,42079,1526,19,28
169,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,doYV2MRrBng,2019-11-26T15:25:04Z,116085,4401,39,129
170,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,3OBEh9G-q_g,2019-11-25T10:42:16Z,32621,1182,10,15
171,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,xjfVRciNDro,2019-11-24T16:47:34Z,35212,1188,8,21
